key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1290,"元气","燃烧沐浴到的吉祥天女的以太
受到特定攻击时所受伤害减轻，或转变为治疗魔法效果",215766,0,0,1,1,16,32,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1291,"衰败","受到秘术师和召唤师发动的毁灭系魔法及迸裂攻击时所受伤害会增加",212684,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1292,"波奇","变成了猪，无法发动任何技能",215772,69,0,1,2,17,0,False,False,False,False,True,False,False,False,False,200,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,False,0
1293,"移动命令：前","被下达了移动命令，效果结束时会向前方移动",215774,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1294,"移动命令：后","被下达了移动命令，效果结束时会向后方移动",215775,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1295,"移动命令：左","被下达了移动命令，效果结束时会向左方移动",215776,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1296,"移动命令：右","被下达了移动命令，效果结束时会向右方移动",215777,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1297,"鼓励","攻击所造成的伤害提高",213410,0,0,112,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
1298,"风月","攻击所造成的伤害提高",213311,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,15,0,False,0,False,0,False,0,0,0,False,False,False,0
1299,"风花","自动攻击间隔、战技与魔法的咏唱及复唱时间缩短",213312,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-15,0,False,0,False,0,False,0,0,0,False,False,False,0
1300,"保护","正在保护特定的队员",212501,0,0,20,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1301,"被保护","正处于特定队员的保护下",212502,0,0,20,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,35,0,False,False,False,0
1302,"神圣领域","除特定攻击之外其他所有攻击均无效化",212504,0,0,20,1,16,435,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1303,"原初的解放","移动速度提高，不受能通过净化解除的异常状态以及击退、吸引的效果影响，并且部分战技威力提高",212556,0,0,22,1,16,29,False,False,False,False,False,False,False,False,False,0,2,False,False,0,18,True,0,False,0,False,0,6,50,False,False,False,0
1304,"死斗","无法自由移动，受到伤害也不会解除
另外，除特定攻击之外其他所有对自身发动的攻击均无法令体力减少到1以下",210255,0,0,22,2,17,0,False,True,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,31,0,False,False,False,0
1305,"死斗","无法自由移动，受到伤害也不会解除",214824,0,0,22,2,17,0,False,True,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1306,"岿然独存","自身所受的体力恢复效果降低",213105,0,0,98,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,25,0,True,0,False,0,False,0,0,0,False,False,False,0
1307,"冰棘屏障","受到物理攻击时，攻击方将受到冰属性伤害，并有一定几率被附加减速状态",215501,19,0,1,1,16,0,False,False,False,False,False,False,False,True,True,1,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,False,0
1308,"至黑之夜","抵消一定伤害",213118,0,0,98,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,12,0,False,False,False,0
1309,"破碎拳","受到持续伤害，持续时间中受到为自己附加此状态的玩家的攻击时伤害增加",210218,0,0,21,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,3,False,0,0,0,False,False,False,0
1310,"金刚极意","受到一定量的伤害时会发动金刚极意",212527,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,50,0,False,0,False,0,False,0,25,0,False,False,False,0
1311,"金刚决意","造成的伤害提高，同时受到的伤害减少",212531,0,0,1,1,27,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
1312,"樱花怒放","受到持续伤害，持续时间中受到为自己附加此状态的玩家的攻击时伤害增加",210307,0,0,23,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,2,False,0,0,0,False,False,False,0
1313,"影牙","受到持续伤害，持续时间中受到为自己附加此状态的玩家的攻击时伤害增加",210612,0,0,92,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,1,False,0,0,0,False,False,False,0
1314,"断绝","受到持续伤害，同时受到攻击的伤害增加",214825,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,False,0,False,0,False,0,0,0,False,False,False,0
1315,"隐身之术","持续时间内没有受到敌人的攻击则附加隐遁状态",214826,0,0,92,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1316,"隐遁","隐遁自己的身形",210607,0,0,92,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,True,0,2,0,False,False,False,0
1317,"三印自在","可以发动忍术",212902,0,0,92,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1318,"残心预备","可以发动残心",213318,0,0,111,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1319,"彼岸花","受到持续伤害，同时自身所受的体力恢复效果降低",213304,0,0,111,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,1,False,0,0,0,False,False,False,0
1320,"明镜止水","不受能通过净化解除的异常状态以及击退、吸引的效果影响",214955,0,0,111,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,50,False,False,False,0
1321,"烈毒咬箭","受到持续伤害",212616,0,0,24,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,2,False,0,0,0,False,False,False,0
1322,"狂风蚀箭","受到持续伤害",212617,0,0,24,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,2,False,0,0,0,False,False,False,0
1323,"野火","若受到了来自附加这一状态的机工士发动的战技攻击的话，效果时间结束时会受到伤害",213011,0,0,96,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1324,"闪雷","受到持续伤害",210457,62,0,26,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,5,False,0,0,0,False,False,False,0
1325,"即刻咏唱","下次咏唱魔法不需要咏唱时间",210454,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1326,"剧毒菌","受到持续伤害",212682,0,0,28,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,5,False,0,0,0,False,False,False,0
1327,"瘴暍","受到持续伤害，同时自身所受的体力恢复效果降低",212683,0,0,28,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,5,False,0,0,0,False,False,False,0
1328,"感电","雷属性持续伤害，体力逐渐流失",219041,0,16,1,2,17,0,False,False,False,False,False,False,False,False,False,10,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
1329,"凋零","自身所受的体力恢复效果降低",214812,0,0,28,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,True,0,False,0,False,0,0,0,False,False,False,0
1330,"再生","体力会随时间逐渐恢复",212626,0,0,25,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
1331,"鼓舞","抵消一定伤害",212801,0,0,29,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,12,0,False,False,False,0
1332,"反复无常","吉祥天女爆发了反复无常的神性",215805,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
1333,"以眼还眼","受到攻击时对攻击方附加状态，令其发动攻击时造成的伤害降低",213918,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,3070,0,True,0,False,0,False,0,0,0,False,False,False,0
1334,"以眼还眼","攻击所造成的伤害降低",213919,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
1335,"简略咏唱","下次咏唱魔法不需要咏唱时间",214827,0,0,99,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1336,"星位合图","对队员发动单体治疗魔法时，额外恢复特定队员的体力",213223,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,50,0,False,False,50,0,True,0,False,0,False,0,0,0,False,False,False,0
1337,"星位合图","附加此效果的占星术士对某一队员发动单体治疗魔法时，身附此效果的队员会恢复额外的体力",213224,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,50,0,False,True,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1338,"太阳神之衡","攻击所造成的伤害提高",213204,25,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
1339,"世界树之干","受到攻击的伤害减少",213205,25,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
1340,"河流神之瓶","魔力持续恢复",213208,25,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,0,0,False,False,False,0
1341,"建筑神之塔","极限槽持续增长",213209,25,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
1342,"冲刺","移动速度提高",210101,41,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,18,True,0,False,0,False,0,6,27,False,False,False,0
1343,"眩晕","无法做出任何行动",215004,90,0,1,2,17,44,True,False,True,False,False,False,True,False,False,150,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1344,"加重","移动速度降低",215002,91,0,1,2,17,47,False,False,False,False,False,False,True,False,False,150,0,False,False,0,38,True,0,False,0,False,0,0,0,False,False,False,0
1345,"止步","无法自由移动",215003,92,0,1,2,17,48,False,True,False,False,False,False,True,False,False,150,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1346,"减速","战技与魔法的咏唱及复唱时间延长",215009,93,0,1,2,17,0,False,False,False,False,False,False,True,False,False,150,0,False,False,5,0,False,0,False,0,False,0,0,0,False,False,False,0
1347,"沉默","无法发动技能",215005,94,0,1,2,17,45,False,False,True,False,False,False,True,False,False,150,0,False,False,0,0,True,0,False,0,False,0,24,0,False,False,False,0
1348,"睡眠","陷入沉睡，无法做出任何行动",215013,95,0,1,2,17,46,True,False,True,False,False,False,True,False,False,150,0,False,False,0,0,True,0,False,0,False,0,3,0,False,False,False,0
1349,"眩晕无效","眩晕效果无效",214829,90,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1350,"加重无效","加重效果无效",214830,91,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1351,"止步无效","止步效果无效",214831,92,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1352,"减速无效","减速效果无效",214832,93,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1353,"沉默无效","沉默效果无效",214833,94,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1354,"睡眠无效","睡眠效果无效",214834,95,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1355,"击退无效","击退与吸引效果无效",214835,96,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1356,"河童","变身成河童，只能够发动专用技能“河童拳”",215043,0,0,1,2,17,0,False,False,False,False,True,False,False,False,False,200,0,False,False,12,2,False,0,False,0,False,0,0,0,False,False,False,0
1357,"重力反转","失重漂浮在空中，并且高度逐渐上升",215767,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1358,"固定高位","高度固定的状态，并且不受高度变化效果的影响",215768,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,25,False,0,False,0,False,0,24,0,False,False,False,0
1359,"渐渐石化","逐渐石化",218861,0,3,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1360,"重力爆发","全身缠绕着重力魔法，效果结束时会引起重力异常，对周围造成无属性伤害",215770,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1361,"魔导浮空","重力に反発し、宙に浮いた状態。",215037,0,0,1,1,16,33,False,False,False,False,False,False,False,True,True,1,0,False,False,0,12,True,0,False,0,False,0,49,0,False,False,False,0
1362,"圣光幕帘","抵消一定伤害",212509,0,0,20,1,16,0,False,False,False,False,False,False,False,False,False,30,0,False,False,100,0,False,0,False,0,False,0,12,0,False,False,False,0
